STATION,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWindSpeed,SOURCE.1
8449013025,4.0,30.33,30.0,39.0,70.0,6.15,10.0,4.0
8449013025,4.0,30.36,34.0,43.0,71.0,6.15,7.0,4.0
8449013025,4.0,30.36,37.0,48.0,66.0,6.15,10.0,4.0
8449013025,4.0,30.33,39.0,54.0,58.0,6.15,10.0,4.0
8449013025,4.0,30.3,41.0,55.0,59.0,6.15,10.0,4.0
8449013025,4.0,30.3,41.0,57.0,55.0,6.15,10.0,4.0
8449013025,4.0,30.3,39.0,59.0,48.0,6.15,10.0,4.0
8449013025,4.0,30.3,39.0,59.0,48.0,6.15,9.0,4.0
8449013025,4.0,30.3,39.0,57.0,51.0,6.15,7.0,4.0
8449013025,4.0,30.33,39.0,52.0,62.0,6.15,5.0,4.0
8449013025,4.0,30.33,39.0,48.0,71.0,6.15,5.0,4.0
8449013025,4.0,30.36,37.0,46.0,71.0,6.15,2.0,4.0
8449013025,4.0,30.36,37.0,43.0,81.0,6.15,5.0,4.0
8449013025,4.0,30.36,36.0,45.0,71.0,6.15,6.0,4.0
8449013025,4.0,30.36,36.0,41.0,81.0,6.15,5.0,4.0
8449013025,4.0,30.33,36.0,39.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.33,36.0,39.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.33,34.0,39.0,81.0,6.15,3.0,4.0
8449013025,4.0,30.36,32.0,37.0,81.0,6.15,10.0,4.0
8449013025,4.0,30.33,32.0,37.0,81.0,6.15,7.0,4.0
8449013025,4.0,30.33,34.0,37.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.33,30.0,37.0,75.0,6.15,10.0,4.0
8449013025,4.0,30.33,32.0,36.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.33,32.0,36.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.36,34.0,39.0,81.0,6.15,8.0,4.0
8449013025,4.0,30.36,36.0,43.0,76.0,6.15,7.0,4.0
8449013025,4.0,30.36,37.0,50.0,62.0,6.15,7.0,4.0
8449013025,4.0,30.36,39.0,52.0,62.0,6.15,9.0,4.0
8449013025,4.0,30.33,39.0,57.0,51.0,6.15,6.0,4.0
8449013025,4.0,30.3,39.0,57.0,51.0,6.15,5.0,4.0
8449013025,4.0,30.27,37.0,61.0,42.0,6.15,7.0,4.0
8449013025,4.0,30.27,39.0,59.0,48.0,6.15,7.0,4.0
8449013025,4.0,30.27,37.0,59.0,45.0,6.15,7.0,4.0
8449013025,4.0,30.27,37.0,54.0,54.0,6.15,6.0,4.0
8449013025,4.0,30.27,37.0,48.0,66.0,6.15,6.0,4.0
8449013025,4.0,30.27,37.0,48.0,66.0,6.15,6.0,4.0
8449013025,4.0,30.3,45.0,50.0,82.0,6.15,7.0,4.0
8449013025,4.0,30.3,46.0,50.0,88.0,6.15,6.0,4.0
8449013025,4.0,30.3,37.0,48.0,66.0,6.15,6.0,4.0
8449013025,4.0,30.27,36.0,45.0,71.0,6.15,7.0,4.0
8449013025,4.0,30.27,36.0,45.0,71.0,6.15,8.0,4.0
8449013025,4.0,30.24,36.0,41.0,81.0,6.15,7.0,4.0
8449013025,4.0,30.27,36.0,41.0,81.0,6.15,6.0,4.0
8449013025,4.0,30.24,34.0,39.0,81.0,6.15,5.0,4.0
8449013025,4.0,30.24,34.0,41.0,76.0,6.15,7.0,4.0
8449013025,4.0,30.24,32.0,41.0,70.0,6.15,6.0,4.0
8449013025,4.0,30.24,32.0,39.0,75.0,6.15,7.0,4.0
8449013025,4.0,30.24,34.0,39.0,81.0,6.15,9.0,4.0
8449013025,4.0,30.24,36.0,41.0,81.0,6.15,6.0,4.0
8449013025,4.0,30.27,37.0,45.0,76.0,6.15,7.0,4.0
8449013025,4.0,30.27,39.0,52.0,62.0,6.15,5.0,4.0
8449013025,4.0,30.24,39.0,57.0,51.0,6.15,5.0,4.0
8449013025,4.0,30.21,39.0,61.0,45.0,6.15,2.0,4.0
8449013025,4.0,30.18,41.0,61.0,48.0,6.15,6.0,4.0
8449013025,4.0,30.18,37.0,59.0,45.0,6.15,8.0,4.0
8449013025,4.0,30.15,39.0,59.0,48.0,6.15,7.0,4.0
8449013025,4.0,30.15,43.0,55.0,63.0,6.15,6.0,4.0
8449013025,4.0,30.15,43.0,52.0,72.0,6.15,2.0,4.0
8449013025,4.0,30.15,41.0,48.0,76.0,6.15,5.0,4.0
8449013025,4.0,30.15,46.0,50.0,88.0,6.15,1.0,4.0
8449013025,4.0,30.15,43.0,46.0,87.0,6.15,1.0,4.0
8449013025,4.0,30.15,41.0,45.0,87.0,6.15,1.0,4.0
8449013025,4.0,30.15,41.0,43.0,93.0,6.15,3.0,4.0
8449013025,4.0,30.15,39.0,43.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.15,39.0,41.0,93.0,6.15,5.0,4.0
8449013025,4.0,30.15,37.0,41.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,37.0,41.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,37.0,41.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.12,37.0,39.0,93.0,6.21,7.0,4.0
8449013025,4.0,30.12,39.0,39.0,100.0,6.21,7.0,4.0
8449013025,4.0,30.12,37.0,39.0,93.0,6.15,7.0,4.0
8449013025,4.0,30.15,37.0,39.0,93.0,6.15,8.0,4.0
8449013025,4.0,30.15,43.0,45.0,93.0,6.15,6.0,4.0
8449013025,4.0,30.18,48.0,52.0,88.0,6.15,3.0,4.0
8449013025,4.0,30.18,52.0,59.0,77.0,6.21,2.0,4.0
8449013025,4.0,30.15,50.0,61.0,68.0,6.21,3.0,4.0
8449013025,4.0,30.15,50.0,61.0,68.0,6.21,7.0,4.0
8449013025,4.0,30.12,50.0,61.0,68.0,6.21,9.0,4.0
8449013025,4.0,30.12,48.0,61.0,63.0,6.21,7.0,4.0
8449013025,4.0,30.12,50.0,59.0,72.0,6.21,6.0,4.0
8449013025,4.0,30.12,50.0,59.0,72.0,6.21,6.0,4.0
8449013025,4.0,30.12,50.0,55.0,82.0,6.21,1.0,4.0
8449013025,4.0,30.15,48.0,52.0,88.0,6.21,0.0,4.0
8449013025,4.0,30.15,46.0,50.0,88.0,6.21,2.0,4.0
8449013025,4.0,30.15,45.0,46.0,93.0,6.21,3.0,4.0
8449013025,4.0,30.15,45.0,46.0,93.0,6.21,5.0,4.0
8449013025,4.0,30.15,45.0,46.0,93.0,6.21,3.0,4.0
8449013025,4.0,30.15,45.0,46.0,93.0,5.59,5.0,4.0
8449013025,4.0,30.15,43.0,45.0,93.0,5.59,6.0,4.0
8449013025,4.0,30.15,43.0,45.0,93.0,4.97,6.0,4.0
8449013025,4.0,30.15,45.0,48.0,87.0,6.21,6.0,4.0
8449013025,4.0,30.12,45.0,46.0,93.0,6.21,5.0,4.0
8449013025,4.0,30.12,45.0,48.0,87.0,6.21,6.0,4.0
8449013025,4.0,30.12,45.0,46.0,93.0,6.21,7.0,4.0
8449013025,4.0,30.12,43.0,45.0,93.0,6.21,8.0,4.0
8449013025,4.0,30.12,43.0,45.0,93.0,6.21,6.0,4.0
8449013025,4.0,30.12,45.0,48.0,87.0,6.21,6.0,4.0
8449013025,4.0,30.15,48.0,54.0,82.0,6.21,5.0,4.0
8449013025,4.0,30.15,50.0,57.0,77.0,6.21,9.0,4.0
8449013025,4.0,30.12,52.0,57.0,82.0,6.21,6.0,4.0
8449013025,4.0,30.09,52.0,59.0,77.0,6.21,8.0,4.0
8449013025,4.0,30.06,52.0,57.0,82.0,6.21,8.0,4.0
8449013025,4.0,30.06,50.0,59.0,72.0,6.21,8.0,4.0
8449013025,4.0,30.06,48.0,59.0,68.0,6.21,7.0,4.0
8449013025,4.0,30.06,52.0,57.0,82.0,6.21,6.0,4.0
8449013025,4.0,30.06,50.0,57.0,77.0,6.21,6.0,4.0
8449013025,4.0,30.06,50.0,55.0,82.0,6.21,3.0,4.0
8449013025,4.0,30.06,48.0,50.0,94.0,6.21,3.0,4.0
8449013025,4.0,30.09,46.0,48.0,94.0,6.15,5.0,4.0
8449013025,4.0,30.09,46.0,48.0,94.0,6.15,5.0,4.0
8449013025,4.0,30.09,45.0,46.0,93.0,6.15,6.0,4.0
8449013025,4.0,30.09,45.0,46.0,93.0,6.15,5.0,4.0
8449013025,4.0,30.06,45.0,46.0,93.0,6.21,7.0,4.0
8449013025,4.0,30.06,43.0,45.0,93.0,6.21,6.0,4.0
8449013025,4.0,30.06,43.0,45.0,93.0,6.21,5.0,4.0
8449013025,4.0,30.03,43.0,43.0,100.0,6.21,5.0,4.0
8449013025,4.0,30.03,43.0,43.0,100.0,6.21,6.0,4.0
8449013025,4.0,30.03,41.0,41.0,100.0,6.15,6.0,4.0
8449013025,4.0,30.06,39.0,41.0,93.0,6.21,6.0,4.0
8449013025,4.0,30.06,43.0,43.0,100.0,6.21,6.0,4.0
8449013025,4.0,30.09,45.0,46.0,93.0,6.21,7.0,4.0
8449013025,4.0,30.09,48.0,52.0,88.0,6.21,2.0,4.0
8449013025,4.0,30.09,50.0,55.0,82.0,6.21,2.0,4.0
8449013025,4.0,30.09,50.0,55.0,82.0,6.21,3.0,4.0
8449013025,4.0,30.06,50.0,55.0,82.0,5.59,5.0,4.0
8449013025,4.0,30.06,50.0,57.0,77.0,6.21,7.0,4.0
8449013025,4.0,30.03,48.0,57.0,72.0,6.21,2.0,4.0
8449013025,4.0,30.03,46.0,59.0,63.0,6.21,2.0,4.0
8449013025,4.0,30.03,48.0,57.0,72.0,6.15,3.0,4.0
8449013025,4.0,30.06,48.0,55.0,77.0,6.15,6.0,4.0
8449013025,4.0,30.06,48.0,54.0,82.0,6.15,3.0,4.0
8449013025,4.0,30.09,50.0,54.0,88.0,6.21,8.0,4.0
8449013025,4.0,30.09,48.0,54.0,82.0,6.21,1.0,4.0
8449013025,4.0,30.09,46.0,52.0,82.0,6.21,3.0,4.0
8449013025,4.0,30.09,45.0,50.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.09,45.0,48.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.09,43.0,46.0,87.0,6.15,8.0,4.0
8449013025,4.0,30.09,43.0,45.0,93.0,6.15,9.0,4.0
8449013025,4.0,30.09,41.0,45.0,87.0,6.15,8.0,4.0
8449013025,4.0,30.09,41.0,45.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.09,39.0,43.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.09,39.0,41.0,93.0,6.15,7.0,4.0
8449013025,4.0,30.12,39.0,41.0,93.0,6.15,5.0,4.0
8449013025,4.0,30.12,37.0,39.0,93.0,5.59,3.0,4.0
8449013025,4.0,30.15,41.0,45.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.15,43.0,48.0,82.0,6.15,7.0,4.0
8449013025,4.0,30.18,43.0,52.0,72.0,6.15,7.0,4.0
8449013025,4.0,30.15,43.0,54.0,67.0,6.15,6.0,4.0
8449013025,4.0,30.15,45.0,57.0,63.0,6.21,5.0,4.0
8449013025,4.0,30.12,43.0,57.0,59.0,6.21,9.0,4.0
8449013025,4.0,30.12,43.0,55.0,63.0,6.15,8.0,4.0
8449013025,4.0,30.12,45.0,55.0,67.0,6.15,9.0,4.0
8449013025,4.0,30.12,46.0,55.0,72.0,6.21,9.0,4.0
8449013025,4.0,30.12,45.0,54.0,72.0,6.21,8.0,4.0
8449013025,4.0,30.12,45.0,54.0,72.0,6.21,6.0,4.0
8449013025,4.0,30.12,43.0,54.0,67.0,6.21,6.0,4.0
8449013025,4.0,30.12,43.0,54.0,67.0,6.21,3.0,4.0
8449013025,4.0,30.15,45.0,55.0,67.0,6.21,6.0,4.0
8449013025,4.0,30.12,46.0,55.0,72.0,6.21,7.0,4.0
8449013025,4.0,30.15,45.0,50.0,82.0,6.21,6.0,4.0
8449013025,4.0,30.12,48.0,48.0,100.0,4.97,5.0,4.0
8449013025,4.0,30.12,46.0,48.0,94.0,5.59,7.0,4.0
8449013025,4.0,30.09,46.0,48.0,94.0,5.59,8.0,4.0
8449013025,4.0,30.06,48.0,48.0,100.0,4.35,11.0,4.0
8449013025,4.0,30.03,48.0,50.0,94.0,3.73,11.0,4.0
8449013025,4.0,30.03,50.0,50.0,100.0,4.35,8.0,4.0
8449013025,4.0,30.03,46.0,48.0,94.0,4.97,8.0,4.0
8449013025,4.0,30.06,46.0,48.0,94.0,3.11,5.0,4.0
8449013025,4.0,30.06,48.0,48.0,100.0,1.86,3.0,4.0
8449013025,4.0,30.09,48.0,48.0,100.0,0.87,2.0,4.0
8449013025,4.0,30.09,48.0,48.0,100.0,1.86,2.0,4.0
8449013025,4.0,30.12,48.0,48.0,100.0,1.86,3.0,4.0
8449013025,4.0,30.12,48.0,48.0,100.0,1.24,2.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,0.75,3.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,1.24,5.0,4.0
8449013025,4.0,30.15,50.0,50.0,100.0,2.17,5.0,4.0
8449013025,4.0,30.15,50.0,52.0,94.0,3.73,2.0,4.0
8449013025,4.0,30.12,50.0,54.0,88.0,4.35,1.0,4.0
8449013025,4.0,30.09,52.0,55.0,88.0,4.97,1.0,4.0
8449013025,4.0,30.09,52.0,54.0,94.0,1.86,2.0,4.0
8449013025,4.0,30.06,52.0,54.0,94.0,3.73,3.0,4.0
8449013025,4.0,30.06,52.0,54.0,94.0,6.21,5.0,4.0
8449013025,4.0,30.03,54.0,55.0,94.0,6.21,8.0,4.0
8449013025,4.0,30.03,54.0,57.0,88.0,6.21,6.0,4.0
8449013025,4.0,30.0,55.0,59.0,88.0,6.21,7.0,4.0
8449013025,4.0,30.0,55.0,61.0,83.0,6.21,11.0,4.0
8449013025,4.0,30.0,55.0,59.0,88.0,3.73,17.0,4.0
8449013025,4.0,30.0,55.0,57.0,94.0,2.49,14.0,4.0
8449013025,4.0,29.97,57.0,57.0,100.0,2.49,11.0,4.0
8449013025,4.0,29.97,55.0,57.0,94.0,2.49,21.0,4.0
8449013025,4.0,29.94,55.0,57.0,94.0,1.24,22.0,4.0
8449013025,4.0,29.94,57.0,59.0,94.0,1.86,21.0,4.0
8449013025,4.0,29.94,57.0,59.0,94.0,3.73,16.0,4.0
8449013025,4.0,29.94,57.0,59.0,94.0,4.97,13.0,4.0
8449013025,4.0,29.94,54.0,57.0,88.0,6.21,11.0,4.0
8449013025,4.0,29.94,52.0,57.0,82.0,6.21,7.0,4.0
8449013025,4.0,29.94,54.0,59.0,82.0,6.21,11.0,4.0
8449013025,4.0,29.94,55.0,59.0,88.0,6.21,13.0,4.0
8449013025,4.0,29.91,54.0,57.0,88.0,6.21,11.0,4.0
8449013025,4.0,29.91,54.0,57.0,88.0,6.21,14.0,4.0
8449013025,4.0,29.91,54.0,57.0,88.0,6.21,15.0,4.0
8449013025,4.0,29.91,50.0,57.0,77.0,6.21,18.0,4.0
8449013025,4.0,29.94,48.0,55.0,77.0,6.21,17.0,4.0
8449013025,4.0,29.94,46.0,55.0,72.0,6.21,17.0,4.0
8449013025,4.0,29.97,46.0,55.0,72.0,6.21,17.0,4.0
8449013025,4.0,30.0,46.0,55.0,72.0,6.21,17.0,4.0
8449013025,4.0,30.0,46.0,55.0,72.0,6.21,20.0,4.0
8449013025,4.0,30.03,46.0,57.0,67.0,6.21,20.0,4.0
8449013025,4.0,30.0,46.0,57.0,67.0,6.21,21.0,4.0
8449013025,4.0,30.0,46.0,59.0,63.0,6.21,18.0,4.0
8449013025,4.0,30.0,46.0,59.0,63.0,6.21,18.0,4.0
8449013025,4.0,30.0,46.0,59.0,63.0,6.21,16.0,4.0
8449013025,4.0,30.03,46.0,59.0,63.0,6.21,14.0,4.0
8449013025,4.0,30.03,46.0,57.0,67.0,6.21,10.0,4.0
8449013025,4.0,30.06,46.0,55.0,72.0,6.21,10.0,4.0
8449013025,4.0,30.06,45.0,55.0,67.0,6.21,11.0,4.0
8449013025,4.0,30.09,45.0,54.0,72.0,6.15,9.0,4.0
8449013025,4.0,30.09,45.0,52.0,77.0,6.15,7.0,4.0
8449013025,4.0,30.12,45.0,52.0,77.0,6.15,9.0,4.0
8449013025,4.0,30.12,45.0,52.0,77.0,6.15,10.0,4.0
8449013025,4.0,30.12,45.0,50.0,82.0,6.15,9.0,4.0
8449013025,4.0,30.12,45.0,48.0,87.0,6.15,8.0,4.0
8449013025,4.0,30.12,43.0,46.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.12,41.0,45.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,41.0,45.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.12,41.0,43.0,93.0,6.15,1.0,4.0
8449013025,4.0,30.15,41.0,43.0,93.0,6.15,0.0,4.0
8449013025,4.0,30.15,39.0,41.0,93.0,6.15,6.0,4.0
8449013025,4.0,30.18,41.0,46.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.18,45.0,50.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.18,43.0,54.0,67.0,6.15,7.0,4.0
8449013025,4.0,30.18,43.0,54.0,67.0,6.15,7.0,4.0
8449013025,4.0,30.15,45.0,55.0,67.0,6.15,7.0,4.0
8449013025,4.0,30.15,43.0,57.0,59.0,6.15,7.0,4.0
8449013025,4.0,30.15,43.0,57.0,59.0,6.21,5.0,4.0
8449013025,4.0,30.15,45.0,55.0,67.0,6.21,9.0,4.0
8449013025,4.0,30.15,45.0,55.0,67.0,6.21,7.0,4.0
8449013025,4.0,30.15,45.0,52.0,77.0,6.15,3.0,4.0
8449013025,4.0,30.18,45.0,50.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.18,46.0,50.0,88.0,6.15,5.0,4.0
8449013025,4.0,30.18,45.0,48.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.18,45.0,50.0,82.0,6.15,7.0,4.0
8449013025,4.0,30.21,43.0,48.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.21,43.0,46.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.21,41.0,43.0,93.0,6.15,5.0,4.0
8449013025,4.0,30.21,41.0,43.0,93.0,6.15,5.0,4.0
8449013025,4.0,30.18,39.0,41.0,93.0,6.15,5.0,4.0
8449013025,4.0,30.21,39.0,39.0,100.0,6.15,2.0,4.0
8449013025,4.0,30.21,41.0,45.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.18,37.0,41.0,87.0,6.15,2.0,4.0
8449013025,4.0,30.18,36.0,39.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.21,37.0,41.0,87.0,6.15,2.0,4.0
8449013025,4.0,30.21,45.0,48.0,87.0,6.15,0.0,4.0
8449013025,4.0,30.24,46.0,52.0,82.0,6.15,8.0,4.0
8449013025,4.0,30.24,45.0,54.0,72.0,6.15,13.0,4.0
8449013025,4.0,30.21,46.0,55.0,72.0,6.21,17.0,4.0
8449013025,4.0,30.18,46.0,57.0,67.0,6.21,20.0,4.0
8449013025,4.0,30.18,43.0,55.0,63.0,6.21,16.0,4.0
8449013025,4.0,30.15,43.0,55.0,63.0,6.21,15.0,4.0
8449013025,4.0,30.15,45.0,57.0,63.0,6.21,15.0,4.0
8449013025,4.0,30.15,45.0,55.0,67.0,6.21,11.0,4.0
8449013025,4.0,30.15,45.0,55.0,67.0,6.21,11.0,4.0
8449013025,4.0,30.15,45.0,55.0,67.0,6.21,7.0,4.0
8449013025,4.0,30.15,46.0,55.0,72.0,6.21,13.0,4.0
8449013025,4.0,30.15,48.0,55.0,77.0,6.21,15.0,4.0
8449013025,4.0,30.12,46.0,55.0,72.0,6.21,13.0,4.0
8449013025,4.0,30.12,50.0,57.0,77.0,6.21,13.0,4.0
8449013025,4.0,30.12,52.0,57.0,82.0,6.21,16.0,4.0
8449013025,4.0,30.09,48.0,57.0,72.0,6.21,18.0,4.0
8449013025,4.0,30.12,46.0,55.0,72.0,6.21,15.0,4.0
8449013025,4.0,30.12,46.0,54.0,77.0,6.21,15.0,4.0
8449013025,4.0,30.09,46.0,54.0,77.0,6.21,14.0,4.0
8449013025,4.0,30.09,46.0,54.0,77.0,6.21,15.0,4.0
8449013025,4.0,30.09,46.0,52.0,82.0,6.21,9.0,4.0
8449013025,4.0,30.09,46.0,52.0,82.0,6.21,13.0,4.0
8449013025,4.0,30.09,46.0,52.0,82.0,6.21,10.0,4.0
8449013025,4.0,30.09,48.0,54.0,82.0,6.21,16.0,4.0
8449013025,4.0,30.09,48.0,55.0,77.0,6.21,15.0,4.0
8449013025,4.0,30.09,50.0,57.0,77.0,6.21,17.0,4.0
8449013025,4.0,30.09,48.0,57.0,72.0,6.21,16.0,4.0
8449013025,4.0,30.06,48.0,57.0,72.0,6.21,17.0,4.0
8449013025,4.0,30.03,48.0,59.0,68.0,6.21,15.0,4.0
8449013025,4.0,30.03,48.0,59.0,68.0,6.21,17.0,4.0
8449013025,4.0,30.0,50.0,61.0,68.0,6.21,13.0,4.0
8449013025,4.0,30.0,50.0,59.0,72.0,6.21,14.0,4.0
8449013025,4.0,30.03,50.0,59.0,72.0,6.21,13.0,4.0
8449013025,4.0,30.03,52.0,59.0,77.0,6.21,13.0,4.0
8449013025,4.0,30.03,50.0,59.0,72.0,6.21,14.0,4.0
8449013025,4.0,30.03,52.0,59.0,77.0,6.21,15.0,4.0
8449013025,4.0,30.03,50.0,57.0,77.0,6.21,18.0,4.0
8449013025,4.0,30.03,52.0,57.0,82.0,6.21,16.0,4.0
8449013025,4.0,30.03,52.0,57.0,82.0,6.21,17.0,4.0
8449013025,4.0,30.0,52.0,57.0,82.0,6.21,16.0,4.0
8449013025,4.0,30.0,52.0,57.0,82.0,6.21,16.0,4.0
8449013025,4.0,30.0,52.0,57.0,82.0,6.21,14.0,4.0
8449013025,4.0,29.97,50.0,57.0,77.0,6.21,13.0,4.0
8449013025,4.0,29.94,52.0,57.0,82.0,6.21,14.0,4.0
8449013025,4.0,29.94,52.0,57.0,82.0,6.21,11.0,4.0
8449013025,4.0,29.94,52.0,55.0,88.0,6.21,11.0,4.0
8449013025,4.0,29.94,52.0,55.0,88.0,6.21,11.0,4.0
8449013025,4.0,29.94,52.0,57.0,82.0,6.21,11.0,4.0
8449013025,4.0,29.94,52.0,59.0,77.0,6.21,14.0,4.0
8449013025,4.0,29.97,52.0,59.0,77.0,6.21,14.0,4.0
8449013025,4.0,29.94,52.0,61.0,72.0,6.21,14.0,4.0
8449013025,4.0,29.94,54.0,61.0,77.0,6.21,14.0,4.0
8449013025,4.0,29.91,54.0,61.0,77.0,6.21,14.0,4.0
8449013025,4.0,29.91,54.0,63.0,73.0,6.21,13.0,4.0
8449013025,4.0,29.91,54.0,61.0,77.0,6.21,9.0,4.0
8449013025,4.0,29.91,54.0,61.0,77.0,6.15,7.0,4.0
8449013025,4.0,29.94,54.0,57.0,88.0,6.15,5.0,4.0
8449013025,4.0,29.94,55.0,57.0,94.0,6.15,5.0,4.0
8449013025,4.0,29.97,54.0,55.0,94.0,6.15,1.0,4.0
8449013025,4.0,29.97,55.0,57.0,94.0,6.15,7.0,4.0
8449013025,4.0,29.97,54.0,55.0,94.0,6.15,5.0,4.0
8449013025,4.0,30.0,54.0,55.0,94.0,6.15,0.0,4.0
8449013025,4.0,30.0,54.0,54.0,100.0,3.11,0.0,4.0
8449013025,4.0,30.0,54.0,54.0,100.0,3.11,0.0,4.0
8449013025,4.0,30.0,54.0,54.0,100.0,3.11,2.0,4.0
8449013025,4.0,29.97,48.0,48.0,100.0,0.5,6.0,4.0
8449013025,4.0,29.97,48.0,48.0,100.0,0.19,6.0,4.0
8449013025,4.0,29.97,48.0,48.0,100.0,0.5,5.0,4.0
8449013025,4.0,29.97,46.0,46.0,100.0,0.19,6.0,4.0
8449013025,4.0,29.97,48.0,48.0,100.0,0.19,7.0,4.0
8449013025,4.0,29.97,48.0,48.0,100.0,0.09,7.0,4.0
8449013025,4.0,29.97,50.0,50.0,100.0,0.09,7.0,4.0
8449013025,4.0,30.0,50.0,50.0,100.0,0.06,5.0,4.0
8449013025,4.0,30.03,52.0,52.0,100.0,0.12,2.0,4.0
8449013025,4.0,30.06,52.0,52.0,100.0,0.12,3.0,4.0
8449013025,4.0,30.06,52.0,52.0,100.0,3.73,3.0,4.0
8449013025,4.0,30.06,52.0,52.0,100.0,6.15,1.0,4.0
8449013025,4.0,30.06,55.0,61.0,83.0,6.15,11.0,4.0
8449013025,4.0,30.06,55.0,64.0,73.0,6.15,13.0,4.0
8449013025,4.0,30.03,55.0,64.0,73.0,6.15,13.0,4.0
8449013025,4.0,30.0,50.0,66.0,56.0,6.15,16.0,4.0
8449013025,4.0,30.0,50.0,66.0,56.0,6.15,18.0,4.0
8449013025,4.0,30.0,50.0,66.0,56.0,6.15,16.0,4.0
8449013025,4.0,30.03,50.0,66.0,56.0,6.15,9.0,4.0
8449013025,4.0,30.0,50.0,61.0,68.0,6.15,7.0,4.0
8449013025,4.0,30.03,48.0,57.0,72.0,6.15,7.0,4.0
8449013025,4.0,30.06,48.0,57.0,72.0,6.15,5.0,4.0
8449013025,4.0,30.06,48.0,55.0,77.0,6.15,7.0,4.0
8449013025,4.0,30.06,46.0,54.0,77.0,6.15,7.0,4.0
8449013025,4.0,30.06,46.0,54.0,77.0,6.15,7.0,4.0
8449013025,4.0,30.06,46.0,55.0,72.0,6.15,7.0,4.0
8449013025,4.0,30.06,46.0,52.0,82.0,6.15,8.0,4.0
8449013025,4.0,30.06,46.0,52.0,82.0,6.15,9.0,4.0
8449013025,4.0,30.06,45.0,50.0,82.0,6.15,9.0,4.0
8449013025,4.0,30.06,45.0,48.0,87.0,6.15,9.0,4.0
8449013025,4.0,30.06,45.0,48.0,87.0,6.15,9.0,4.0
8449013025,4.0,30.06,43.0,46.0,87.0,6.15,10.0,4.0
8449013025,4.0,30.09,41.0,45.0,87.0,6.15,9.0,4.0
8449013025,4.0,30.09,41.0,45.0,87.0,6.15,8.0,4.0
8449013025,4.0,30.12,43.0,46.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.15,46.0,52.0,82.0,6.15,7.0,4.0
8449013025,4.0,30.15,54.0,59.0,82.0,4.97,5.0,4.0
8449013025,4.0,30.15,54.0,59.0,82.0,6.21,6.0,4.0
8449013025,4.0,30.12,54.0,59.0,82.0,6.21,8.0,4.0
8449013025,4.0,30.09,54.0,61.0,77.0,6.21,6.0,4.0
8449013025,4.0,30.09,54.0,61.0,77.0,6.15,7.0,4.0
8449013025,4.0,30.12,55.0,61.0,83.0,6.15,10.0,4.0
8449013025,4.0,30.09,55.0,59.0,88.0,6.21,7.0,4.0
8449013025,4.0,30.09,54.0,57.0,88.0,6.21,3.0,4.0
8449013025,4.0,30.09,54.0,55.0,94.0,6.15,2.0,4.0
8449013025,4.0,30.12,52.0,54.0,94.0,6.21,3.0,4.0
8449013025,4.0,30.12,54.0,55.0,94.0,5.59,5.0,4.0
8449013025,4.0,30.12,54.0,55.0,94.0,5.59,3.0,4.0
8449013025,4.0,30.12,55.0,57.0,94.0,5.59,3.0,4.0
8449013025,4.0,30.12,54.0,57.0,88.0,6.21,2.0,4.0
8449013025,4.0,30.09,52.0,54.0,94.0,6.21,2.0,4.0
8449013025,4.0,30.09,54.0,54.0,100.0,4.97,5.0,4.0
8449013025,4.0,30.09,54.0,54.0,100.0,2.49,0.0,4.0
8449013025,4.0,30.09,52.0,52.0,100.0,1.86,1.0,4.0
8449013025,4.0,30.09,50.0,50.0,100.0,1.86,3.0,4.0
8449013025,4.0,30.09,50.0,50.0,100.0,1.86,3.0,4.0
8449013025,4.0,30.09,48.0,48.0,100.0,1.86,3.0,4.0
